,Соотношение матрица-наполнитель,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Модуль упругости при растяжении, ГПа","Прочность при растяжении, МПа","Потребление смолы, г/м2"
776,4.0780352892103497,1967.30064529739,746.16673008264604,59.248928602378399,18.0916900644559,268.98224151216499,507.06844484606,66.7338459417645,1935.8251023641701,177.067052965627
777,2.6961307521173401,1952.85850989454,836.66080093947403,145.08052177699599,22.0694328356151,231.84987852129299,59.768060555545397,75.030516646937002,3088.9057491717299,270.91885276986602
778,1.94126973060721,2117.1821078810799,466.90595955287199,138.07627677079901,26.0807900172316,332.39346367466101,282.576468337991,69.084235582383201,2781.3861566630599,296.901680961583
779,2.15940618968847,2014.6462291504899,974.18915857946195,104.042877171456,24.141653241994099,296.63250651590897,667.78143558583895,74.785578421472096,2316.1167071723698,219.17915462488099
780,4.2308424765416897,2019.8879113133501,474.48397568505402,113.258674886986,21.764121671316602,272.12104554325703,792.58151705239197,73.044016295210099,2015.3544416873101,181.86215062525699
781,2.8631988260668999,2071.7850892574402,841.918904728793,155.90888783786201,22.3550520807391,262.458550472566,433.46744765529201,75.516670973462197,2689.63575128616,140.201741182078
782,3.0902603953398899,1837.2521051203501,836.11800042403104,156.05604384876199,21.9264807084284,373.59327117359402,734.14474023140303,69.2484760451825,2301.86657761894,245.003990165874
783,2.4500881915566799,1915.06234238616,643.78100046627196,82.177629055082505,20.736275954549999,269.02550040351298,86.646495047092799,66.882219458264203,1250.39280220501,202.76280714505901
784,2.8150824593382699,1886.8640854723801,1157.4301187066401,113.336615083155,19.4447875128918,346.60442727030301,109.292978544714,76.918789201392599,2717.9888108383102,275.68081076764003
785,0.54739100736562396,1931.7398316579299,124.507731715248,121.151346373542,22.667521798076901,277.94829180316299,609.00437661556805,76.072252203313795,2486.6980934684002,262.93703099797898
786,1.79713306901423,1961.00183016849,664.23117561948595,96.488729828993499,25.152621703557301,279.33229849339,705.78980856755197,74.733703646700405,2380.2585629197401,245.54231736630899
787,3.5649652637660298,1997.2945202572801,859.57682758422504,92.401947924798506,23.257968406216101,342.60675442074199,105.651726810987,73.043081930492903,2071.98847601018,53.5489163606792
788,2.6877892381340902,1903.1028437142199,338.78944897476998,106.713852364003,23.555129075846502,289.80099193465202,260.012081690336,73.682567653880696,2261.9174715732902,174.858975493684
789,3.3036941159739599,1922.30948374275,541.61520895149397,128.034897314088,27.151706866102099,322.92610312872398,290.94553314813902,75.166595891259405,2076.9742636616602,187.035525280825
790,3.8584878038801902,1906.5901853779201,1103.3690573619001,96.795617801741798,23.393771971940001,290.20002797107799,825.38156448035602,72.013361922185396,2466.50576975281,248.781185680927
791,3.42636808229333,2028.02607363071,453.45889102432199,105.67485208584201,22.415610889219,413.27341824356603,586.71501964645597,74.838136604232602,2334.6495148991899,233.293375907268
792,3.7506159130570502,1973.59967912959,900.50393797895504,111.770750251582,20.9696340228158,240.69763544793099,318.84149772282399,74.943217746411605,2733.9317125090101,245.74133464070101
793,3.0590706087934199,1924.1981061972599,1105.6820172954999,97.125854682669896,21.115560977736202,286.30209660915398,632.40251419933395,73.170926766351101,3000.07800522968,197.78644973818299
794,3.3774887575203101,1938.1873280028001,1040.27540101774,73.516161746241494,27.633742477394701,300.81671653550802,673.99555989787996,70.287647934747895,3325.8041360158199,234.59001361928301
795,3.4348251576456001,1894.1209380763701,731.02620468858095,93.095473907098594,21.5323410702281,314.761618463189,562.08614616264003,77.256415196079104,2658.73027249085,175.156317421061
796,3.2990625379661198,1958.69582056219,495.965685885786,109.640874562043,23.367712455209698,307.13292154938,743.68008427355699,70.541955737780796,3245.5943601720301,213.03536926632901
797,2.64395785933295,1927.7588046777,797.66750178170298,150.35860452457399,26.1107313028722,271.48929004856399,354.68189253135,70.5944613545512,2462.7096831922399,224.09980009622299
798,1.51973197005261,1958.39399359717,547.41057477900301,112.912108017281,23.185528815520001,217.89646717403301,776.78824829020095,73.493890111863806,2657.9485232244101,311.12821494551503
799,3.0978365264276002,1954.9173541120199,703.754667728708,125.79994911375999,25.001898188589799,269.25188849836297,538.99742709968302,67.651768574983905,1844.02392638429,280.854847506162
800,3.1090847638973398,1847.0773997962399,826.69985479460195,188.04989789256501,24.336102517724701,277.89442660406598,694.08394837685205,71.758106411829004,1494.2534515647001,386.903431430897
801,2.8857914897645198,2035.8514425265,989.89901554517098,60.496188554098097,21.458280265229199,330.92724174530798,326.66214785276401,75.425429983163895,2637.43061441291,233.182458975651
802,3.4496595783108601,2001.34908881001,765.60074663806699,122.411320792768,20.947332159795501,272.137417992282,938.53639241927499,72.914307059626495,2056.8650126258599,136.69838784798901
803,3.1496379543490098,1940.8756164556,813.50517768526004,108.267127587619,23.6555771932398,270.77852107277801,799.82615127675103,71.702195456305404,2683.7183481478601,138.241716759865
804,2.3986121161813099,1986.1681463780001,1014.9944216197,89.445177976987196,22.7107253257495,293.61765471853403,531.150642656115,70.307326608731103,2256.8584227209599,262.07228722278501
805,1.4241893125957901,1977.6216567905799,123.729979064898,135.71422441298,18.515894486028799,318.43630515882302,171.677775516503,72.966091345328095,2220.7335660345102,131.882737681409
806,3.9763818153144701,2052.0288899615398,814.84295997452102,110.689774570198,21.932619634160901,351.77150153048598,1012.29294405223,70.866457959120396,3372.7711136215098,192.457518327456
807,2.7915042954257898,1966.46462994899,744.10614722570006,121.607984239031,22.667995571265401,260.91550615374302,585.43558147032604,74.078022534104605,3456.5406757149999,139.349926469959
808,2.6659737764859002,2037.1857265624701,508.106057989281,71.666559689976097,21.1075004606428,254.39600143546099,571.37727548028704,68.938367895659496,3121.4574719839502,199.627047937827
809,2.7449192216968701,1993.3769406573999,543.21212519933795,98.321103347824305,23.996258696330401,296.06496914141002,822.98889125436199,74.522265864910906,2556.7706831918699,227.78570523488801
810,2.7725126126133599,1978.1145308067901,940.69177234035499,106.59853285669701,19.4554628073017,248.22538590026801,594.55299001744299,76.567277656061293,2524.74241713539,283.81148939998502
811,2.8698460441529199,1964.7494917654799,376.55334003838902,146.098050713361,20.646568391507301,277.93876989031099,735.08654083522697,79.450447564608197,2805.1585186898901,309.78666735966698
812,3.1002906265733499,1946.7410331655201,641.84627411515999,76.370018195140602,21.6688690406197,340.233627427675,223.97931096971999,74.728272282443896,2564.8720489334801,177.60904670109301
813,3.6497388227708498,1976.14623899004,712.379572520784,157.54139969044499,22.736200782255601,307.650733813491,432.25163596579301,73.423257673132596,2668.7389286051598,204.84496963266699
814,3.3318597573550099,1875.5428939278299,563.91393011110904,88.295566596290897,19.202319223410601,291.90859241638799,314.31353982868598,69.689233443075906,2436.3977534083701,238.746202636866
815,2.5388896804158798,1908.3937895311799,877.24396837690904,152.50345422621601,21.992953808132,295.52958208385502,508.46121463313102,68.465096258038997,1849.1355108412999,227.77935765486799
816,2.93667363584367,1867.0897011629099,320.91977583586402,76.954609318507295,20.320821835608701,317.57906028667799,653.20483253695795,79.143190413078997,2214.8185217177402,218.17307949126101
817,2.2665278564418898,1999.65127758277,448.77236569158902,110.45751901456499,21.355316444966,299.42888113821999,660.48115570870596,73.690890062516303,3291.4234053420901,323.86584508292202
818,3.1976369570929299,1950.3053994484401,707.94630584634695,129.40717404893601,23.982674385364898,279.01154008823801,281.48422211436002,71.338702189836596,1865.7815125863401,278.39251121320598
819,2.8872383422421199,2057.1845493884598,238.828508721887,35.599697406249,20.305610362874699,213.98887430672099,338.28448681993598,75.967077404857307,2776.20964239569,200.705096106778
820,0.59678289566354403,1930.3891723833401,789.79825562414101,64.812580592234298,20.749292533439998,264.84416883945198,589.34454062697705,78.598662606702305,2051.9583201444598,307.36363924443998
821,4.6626829348643604,2052.9207313922898,625.35932113690706,92.922200692145296,20.183778853266698,332.38843562375001,661.41048650474602,73.597897138464205,2050.3296736891698,230.24092737787899
822,3.3671470272756601,2055.1209765214298,713.01502611145804,135.28446106642599,19.350650516590001,293.73034446248403,854.60052831362498,73.873361952105398,2133.7231723189002,276.82124011350197
823,2.8783740052678399,1977.12650436177,753.24025447876602,118.753778687839,21.460816945930802,319.24987823255202,558.71162945892502,68.005771619015704,2294.2629128926001,248.344638490162
824,2.8924815656880201,1973.1902952706901,1098.66935813652,131.39185842329701,23.468608290132401,342.85234886881102,830.09657360248002,72.403615277230401,2246.4220155686398,277.59644733011697
825,3.6880369425193398,1931.37817551887,489.640831335109,159.62912967925999,20.331533886822498,281.53469628386603,425.71566415695901,69.092519373850806,3064.37516084972,292.737251514859
826,2.9507990816720202,2084.9229317310201,348.44460433946301,130.26552546354799,20.670512218953299,353.555833860581,308.75747333310198,76.060583902871599,2130.3907750902599,105.988138062338
827,2.23334941082696,2044.1022981114399,1138.6949545954401,131.67348636621099,23.4748175591345,273.59128137813201,1116.67587911399,77.642522797395699,1785.8733680467101,189.35178565798901
828,2.3614023674580702,1912.8459320873601,847.08161396262403,146.33894466999499,24.0722080139182,243.12981643323201,895.75987621218906,76.820932902442706,2560.5610275752201,232.05397059978799
829,1.82980855497535,1875.18793369842,1271.29515076951,133.98885938015999,24.634346492635999,291.70120699674499,316.66669158655901,75.800276087406502,2822.5123493341398,241.139787407727
830,4.2344730182869998,2008.67288769177,1225.5048823060299,133.26014836003,23.512014172351599,329.55762537422902,336.05562513952202,75.460129160216695,2892.6390151288601,184.889666024674
831,2.42612999661366,1921.98787143954,1225.79971676778,116.38586094659,28.848901619168402,318.72395387139198,682.40606913351201,78.960692650774305,2483.7270631952601,259.77734699536001
832,2.9924194781386002,2000.5964558667799,462.73986699002501,121.97806763199,21.116176388106201,186.508612778258,339.35155495773802,72.904772959808199,2299.6759775374298,290.125624200961
833,2.3162346616879002,1961.47615941346,949.11963428936099,92.483618934444806,24.034010770107098,278.65590348928902,431.17443071328,77.190451928383993,2751.2356708338498,221.839204233386
834,1.9681001177224799,1964.7215772644099,621.54324967745799,157.12064706710899,27.521341189561898,303.352291106314,826.27935856080205,73.717990342570701,2825.1097427161699,118.461974117453
835,2.4562612115242,1984.9540303062599,624.84849095851996,130.91260801006899,23.962165380234701,246.96841221119001,276.82701994542703,73.137188807915607,2150.8288334192098,126.96699821994601
836,4.6728229170556501,1930.5695372246601,1051.6854554173999,108.693314762328,26.798607280414501,273.01790255790002,403.72662031774797,72.492833709597505,2649.3604491697101,265.27050392228801
837,0.98674602646345,1998.0584730006501,1048.80095215343,137.93624255499199,28.955094374649899,292.98633032532302,341.576221531925,71.673907167011393,2754.5158794651502,163.68449291876999
838,3.99079390669809,2018.2312125487399,710.83142558390603,101.90383578166799,21.1955266117183,227.56410440719,700.65983656502499,73.550433091094604,2647.58805816724,239.09608703021499
839,1.49768768311121,1990.00847831283,888.51693688623595,80.922374780274495,17.924328825890498,233.13073831970601,440.007001381777,70.860736151127199,1841.0044094704199,244.71521671232099
840,2.9704554302166701,2020.4291597296599,381.44590204748698,181.82844779487999,20.728214379636199,291.49939457675998,223.650351948413,70.437877859431296,2839.5297989702299,198.23802906090199
841,3.2790226412764598,1910.43144550332,1098.3993039660199,122.234857024183,23.341682025375398,325.87938311635298,484.39692753037201,76.861502956587302,2103.2357321953,233.739395974405
842,2.3228006977667599,1959.08522780269,427.98906556425999,151.474357154686,21.105017085411902,331.720071130956,33.6841800861244,72.046952374288793,2342.2542020810702,324.95643051277
843,2.4003025922946799,1984.9917576389,363.42994383238801,119.71026922073401,22.1328471063105,306.464884337255,850.29448809302198,66.927204700743502,1824.8443705985701,238.06471813020701
844,5.1203684780335497,1940.4211632495101,415.69456430074399,91.669042292206299,19.045798879418001,308.31709997622499,414.95207754828903,68.141313927084795,2149.9746874764201,200.619362348908
845,2.9773483189226302,2158.7948358948202,923.34501770146403,155.224211314646,25.397130886296701,262.32551849661297,315.19571185948899,73.495350099063501,2978.1439387354899,207.66202973745001
846,2.8931009705406101,1978.9413179810199,1117.48435701873,116.796585451808,19.484366062204899,288.24773186702498,350.43945361865298,72.392050847571198,2460.9974178314101,207.55617085543
847,1.0478443716249799,1966.1424477575099,656.25171647264199,63.652301744359001,26.5164685058214,282.83626350065703,824.48881564063504,70.119478779475799,2124.0334997342002,262.34962179383803
848,3.6555738999347098,1926.73633086224,498.59642872826498,123.15980357237,20.1739820505022,285.13738534708102,826.664274385662,75.691691877111595,2686.6012787077698,130.78007071376399
849,2.9790435950838501,1906.25026488394,676.89981645196099,111.16630057619599,20.045988338988899,293.81755496500199,83.301003060147195,71.120102131971194,3099.2806138395899,164.365314858858
850,4.0746914720929901,2143.7295699471902,614.95150647941898,91.169421332341798,24.9372315412893,251.83815115601001,345.40117160108798,70.801749068479296,2683.8439827775601,325.30392604068697
851,2.5811293344702699,1981.4602776798699,438.77332714679699,147.55509602418101,27.341517703075301,218.87985902696201,160.97170433322299,71.993060687764896,2999.5499451790502,264.16719169059502
852,2.04093057212972,2020.1083843705101,269.632918011436,150.709762848465,24.2723000590216,296.99602372429001,105.673016955801,75.233736657172003,1961.47275853117,234.19835065262399
853,1.8108615764148399,2047.6141943048999,1152.6081258004399,148.422147037363,22.5769499966624,285.25614268596399,218.644197109033,70.238830714037306,2301.4934908668802,269.51734577961997
854,3.0420546365073999,1877.88678447949,933.74787258358299,129.82171254756301,24.351809668859499,255.684944213535,191.97044759889101,74.006816172428898,2336.3236722757902,298.07435581996299
855,1.29866706783599,2093.9424364479401,895.98927920949097,112.455776956211,19.7945329592369,258.79934563234701,322.79020556148402,73.493749359160304,2736.78271311038,196.87050241964101
856,2.54955897338691,1958.6536942484699,257.603303705298,138.764399278448,21.1321545288646,275.17134497403799,613.53237740145505,70.321253939996097,1510.8606915579001,257.76838809811898
857,3.35944155034651,2045.0996433354001,316.200068684055,122.610841547023,23.980606521438201,306.56079737006399,372.35265361573602,71.924494782953602,2258.47960018718,234.030170634651
858,3.1332529471584301,1987.3113726614999,749.08604136434894,70.682827408671798,22.407308790178,307.69821333132802,399.313683509128,73.909383035768798,1188.3074180635599,150.144485209999
859,1.63775922071923,1994.08939517516,1501.9159690194399,106.703067800109,22.086939820403199,277.27191536071501,390.592062642114,74.255045603508407,2275.2431936398398,159.764639678821
860,2.6497482567042598,1852.62244650869,810.25022549191499,119.34425612285,21.189371089247398,280.11604171203498,1182.3261122287799,72.558812119192694,2479.1497453511001,333.30753979203098
861,0.87545763098113605,2021.35491833746,844.593735273231,79.199403890657905,23.112372639078501,251.49012642391301,6.7792552587790702,72.098615435961705,2793.11536442343,143.908878645263
862,2.8495416085242802,1894.9613500061,604.477843523194,85.026092566078702,20.552999668670601,259.48632744997798,322.52559039967099,70.186363236531804,2780.4365893223899,147.77255675641501
863,3.7108948921613401,1894.9741522224599,440.40965409336002,92.228825653464,25.610897725748099,189.20839214564401,753.14405567773304,68.761810407285495,2003.31862090863,160.744660535214
864,1.23554423633886,1850.4735096116499,1159.9307072639899,82.865480094668598,21.6887382367611,292.73811906728901,611.40548942935197,72.121553295591099,2190.4664684548302,195.39689510588201
865,3.1899705659139399,2019.7060551987799,1102.29658843061,167.194047807929,18.437270682918498,346.65833868120097,143.23694755048101,67.626415577152301,1985.26450834822,199.39981902781301
866,4.4875378447867904,2038.19418562442,790.21011913837697,105.304124861153,19.848828351876001,270.679400359966,451.30977039918099,77.061554585473303,1851.18655633,240.18521455002801
867,4.7483155231870198,2082.6209626777299,594.40272742193804,190.318107209251,22.2228271425925,269.84029955299098,372.333716491649,76.501451920888698,3197.8314981354802,190.875279016224
868,1.01982987323024,1967.4813442459399,846.44845386963402,107.207380410225,18.0831151453032,324.98291917725601,267.14752572428199,67.728967252589598,2574.6034434471298,256.10613261395298
869,2.6399308692587198,1907.2731748205499,918.92594684481901,118.91333816991001,22.283368670155198,293.81997358145799,494.39969832588798,74.628684415487896,3466.0970427479401,201.93402880457401
870,4.2714693404477702,2054.57036494359,1215.9477309747599,110.61372995334,25.832229330358899,343.58449878343299,443.40114163597002,74.943329081855197,2573.6381206686501,254.38076442720001
871,1.7128948852497301,1843.9682850648401,934.53137126202398,90.8273070046192,21.7138491832774,286.89066874279098,209.36450069101201,71.810145918377998,2605.4640644545998,238.32165277870499
872,2.7265671040555,2123.4611649585499,1338.8808310575,72.660413709177504,21.9823266344102,223.98556637660599,277.09336274031301,72.958415820513096,2298.0768320706602,167.16562661823201
873,4.4841345763386702,1740.6574956911199,984.28795068049897,61.1055685065079,22.5527459730204,310.23246626796703,98.935192268261403,74.824992733562993,2127.3877621742499,243.62038868400199
874,3.3028694118928801,1926.49673145409,698.93881659131898,121.662803866473,20.576897865561399,315.02778388845297,664.30690546725896,73.946107639060898,3313.8219153919699,186.52862201344701
875,1.7269061723003001,1942.9499978326601,762.68595164657597,118.05076420886201,19.371613957134901,318.662923823901,288.13019721949701,72.501610690406807,2323.0330821607999,211.86872427121901
876,2.8019897253519699,2041.2752127287299,587.06475575098204,114.730452639124,22.4636836478149,331.026024881571,870.24235985350299,69.303446006491001,2259.7842693135199,221.24000961587899
877,5.45556617827335,2099.9730706475698,1249.6725564242499,108.676612777703,20.171757311014499,223.51660994322901,467.64514803218498,66.6574953920545,2317.2687431152899,219.73322787782399
878,3.9047060788451602,2066.2081912703502,175.463334249231,145.40649967316699,19.952849856673598,340.51622178787301,669.45355593184797,73.874278540807097,1756.7538015892601,159.64974213877599
879,2.4787391418142,1865.2319195831899,690.557979721523,125.164250263762,18.607306212371299,294.55766761345598,279.02717613307698,74.786845210017205,1889.5991572667599,258.74476771420899
880,2.3378513800434302,1949.6986847289099,618.12427140490195,141.181564077285,18.909410355437299,220.70809290163299,811.54001759452899,69.201222355194105,3329.3375378210899,212.25951182485699
881,4.8643166841692196,1924.1128274942,915.46914177292103,98.444675841673401,23.418492438852301,301.94140050773399,132.354840973563,69.612617591817099,2152.1277627361101,130.65821518360301
882,3.5082510640575202,1957.88323830118,1352.3209255022,127.286349889733,22.129923224921601,309.06271866227098,331.79980010738899,71.998690545252998,2699.0167211682101,223.536269073017
883,3.1752031922127602,2017.6684182736701,429.31508758844001,120.459241685457,18.8881797695845,221.623818839221,549.99619134538705,71.554991122701793,2616.8642651820001,237.03908692885901
884,3.5362297921391201,1813.6841136027699,37.954595017281001,135.867681790662,18.838844740354201,262.00285180566402,42.406085164329902,76.850058287347807,2505.5404489646999,205.07474083486699
885,3.3505385331556798,1964.8647755995601,1140.3916836963999,96.812897276185694,21.572127603372198,284.78126016453001,887.796828314815,72.871322398887003,2412.6822935606901,283.565145920482
886,1.88517386379,1907.23149103828,320.04618651101498,133.790192810984,18.789287174279401,357.27479310058902,202.58538603614099,75.529835713552799,2882.4511946809998,238.73760307222301
887,2.6555874718108399,2043.98978065083,418.853242232144,96.236271983807697,21.946416550683601,310.29010631275298,734.44195107861697,71.971668715284906,2702.39444566067,256.22207443439498
888,3.49995906415608,1907.2195140491799,1075.79671169725,85.671888260847894,19.117145561723301,348.47482650167802,710.73193551351198,70.149079264795304,2502.0383748312802,337.782808161091
889,4.4119736386893402,1897.78589080957,654.53298352987895,104.267911881741,27.4527273521777,271.364108544987,525.64307868088304,70.200552953222399,3088.2223206456201,305.71908346630801
890,0.92784069497910904,1952.8573895571501,304.05831387262799,105.938449366074,24.791859148959698,318.14051907851803,386.789236670062,72.221529056969203,2640.1869032255699,84.490129300217404
891,1.54570769490491,1964.1154227387301,1163.3821142295701,134.55932749052201,21.027608839438599,251.316137017025,856.45197658606696,67.294077028228202,2577.2974480462599,173.45209034276999
892,3.4346317828288102,1881.3628585536401,832.68172686000105,126.163445635058,16.667531791835199,292.01174171281701,125.91333528593501,67.236099266278103,2363.3980597956702,198.32094485501901
893,2.6240452779535302,1914.4934583604099,754.47910214161902,143.016076088522,25.897579742366901,288.34374235992601,716.92949729413101,76.371267642892207,2468.4916114062898,173.15001856155499
894,1.2419028503906999,1941.7193540508699,1099.21099972245,120.842759873006,15.8816675122159,354.39454689823901,280.473006021674,70.493333755127694,2599.8203835775798,171.94413476242099
895,5.3141436851034998,1989.69408178803,1101.5764842522401,97.6061118936328,23.293291577121899,337.22390954435599,858.25608411398605,74.626283030032795,1838.41270730623,179.58145927712101
896,3.8640348645626501,1954.3945362102399,501.727576564358,51.135978927212598,24.1754709951263,206.79473653851099,182.426382956895,77.818202906784506,2311.39558077006,125.49176303876899
897,3.1349216420290298,1952.47788218867,875.44787453358799,41.429138993264502,22.458022833570599,288.312123569454,155.638228824892,72.686247525988307,3693.6765314880099,90.546146713400006
898,1.6868852090611299,2079.48309979951,523.73596575035003,88.940284601298004,20.469048718642799,370.30423276045298,336.34010152534199,74.191337521197298,1793.4737544637701,126.411865628212
899,1.5831175095805901,1898.6997705736801,855.34442285038494,81.292965937933403,18.435199021941099,338.13672120543902,488.42215627246202,79.568781409585199,2429.61935645003,295.745179660009
900,1.62694580556296,2041.0090293808901,1121.83309076001,109.410885895159,24.189351062069399,290.53354704545899,345.73672312526099,74.713688033990707,2045.58715364661,230.68113679317901
901,3.39571472802574,1935.18990194655,356.39813206642901,79.653191174635197,23.069705181166999,251.92355734958701,451.313045145849,70.7905025294924,1633.4274662023299,246.08621781332101
902,2.4339105322671299,2015.63738128364,782.51165161612596,95.679090392072297,23.002843143236799,247.73396139827301,460.721125568633,74.5929092009372,2240.79992224953,236.86848317599501
903,3.0523545617833698,1922.44707775184,136.42187754076801,47.226653054825697,21.001922291821199,294.90635128736699,1058.85876978897,80.239608869837099,2685.9554907030601,330.20680907178399
904,1.86096936581185,1962.0709884652099,911.70483545379398,129.726054887175,23.520578841220601,193.820001825898,278.08639369321702,72.306880184112899,2367.0077293334398,195.37639019619101
905,4.0838638175709798,2038.9060464975,772.68600463084601,101.859820565261,25.2767953044062,224.38935245248399,716.92363796149505,78.860938553563301,1911.16208785973,276.63828139724001
906,4.6995498217409297,1961.76529116029,142.242468325576,145.848752564249,21.7625976716586,319.203938563782,610.23605649947604,72.648916096751904,2253.6841445120499,191.21335607271399
907,4.1174966505354602,1960.3444684930901,868.62468040008503,80.651283841196502,23.5136668149397,294.750031780884,894.94223219789899,76.259661320785398,3171.8165213751599,319.59524085759199
908,2.65635731982539,2059.6393843262099,914.50823596277201,152.47460798589699,24.429749444137698,353.806349388081,710.84868722564602,73.264734544165094,2354.8305985104698,208.37850800548199
909,3.0245167587973598,1982.2692063076599,692.90110154107299,72.254269665821397,25.456361836358798,221.81841882853701,406.60691369154199,77.152766641126306,2213.6746031112598,230.01402022114399
910,3.6831899412262001,2099.6925939097,243.77849141596101,70.358955009282795,25.406363979432101,256.62743710729399,484.87457221873802,70.601439208925996,2394.1385551071598,207.69095146460401
911,3.2465391868140099,2057.09117844099,738.95716695006899,143.63963901503601,24.925607148820301,325.00486657101902,379.87343871017799,72.055086432717999,2370.5705176278402,201.22186912012299
912,4.3593633753144996,1997.8963648727699,528.52941527471296,127.57221870935101,23.282600923540301,328.51240483066999,272.63250610733701,72.043871089978694,2264.5923260755198,162.24067879410001
913,3.3491101726818102,1891.85269708347,961.48908942514299,112.32159018266501,25.614129064429399,291.67737366737498,144.412068044249,72.638483960183095,2402.02108258303,144.26883930812301
914,1.0932081216616001,2042.81678057055,579.45459048254395,172.57053851358799,25.8917902628965,324.06605759680002,778.19696658052806,70.434766610279198,3144.4828716561201,97.269313735433101
915,4.5290724424875801,1816.40060611079,428.92438215011498,138.34841045906501,24.757775284111599,233.72461513726901,530.59131674429705,76.823841537595001,2973.0532467993098,132.550916032347
916,2.1506795652365298,1977.58629007727,837.17763870658496,110.25476991243301,21.1097511491494,285.89681233123702,111.37855152912699,71.606339793840604,3295.9355646804102,279.15333822365398
917,2.8625445984898801,2035.52388501827,1181.5758188559701,121.643830133234,24.1046296407089,256.71750391274497,778.02536395356299,69.292847074919493,2374.6388126840702,157.93357561183001
918,1.6514440510906101,1731.7646350959999,664.05892341286096,103.299033941971,22.6257327234831,314.86369642225401,731.00255110781404,71.915251529012494,2368.5761140130298,208.29349202239001
919,2.0303400409497501,1960.6574252268099,914.43978477360702,119.615352065038,23.325001674490998,227.14778751921901,86.252874723058298,72.951914681840805,1966.56585032821,76.023074654181102
920,1.3047152445637,2033.8354769947,308.35768602896798,58.242932667330699,22.1184285649849,250.897045989567,352.69047882628303,71.860362502336997,2823.0121885469498,299.11190684566901
921,2.4151636835913699,2026.07504464626,1008.82168968834,102.12386986695201,21.984306066234701,296.33700452390099,369.39948321062798,71.5584394553224,2054.7968100452099,145.75267354795099
922,3.2813598806683499,1971.1745500611601,1033.52742422746,131.08796938523099,18.412727592492899,208.63932193931299,752.087454582286,71.4500767299145,2975.9217216224001,219.88561310015601
923,2.9182888547034298,1995.9117170094801,372.43704186719498,99.6113759567952,18.742287676688001,290.58793128275499,759.99734145133004,70.494264174097594,2658.4182530357398,259.26949033416503
924,1.8628751740420899,1993.66257545344,102.490024561873,142.79727093485201,24.154224816608401,354.89007357627003,26.053940717069601,74.553726436916506,2100.6027323642602,211.74388959401301
925,0.827015715774293,1920.0513126314299,753.46577668123302,106.790624965305,21.203769380280601,270.24434234366299,260.47921614148203,74.995439477672306,1646.22059241222,188.628412712455
926,2.5202071362620799,1913.8499052444899,785.081499201876,136.906079680343,22.0874539902238,219.07648906799099,340.83970190775301,73.602042944496901,2729.8916562649501,182.19328006114901
927,3.5824262840191401,1981.6256285341401,130.017404394187,91.479721184833096,18.686047688359899,257.68361611853697,505.95102064201302,71.471783503276797,2925.79973026076,187.13492281305599
928,2.79870334152745,1964.92040641175,255.22463185094401,83.6732671446578,20.269847256026399,238.14032858228899,153.12017053121801,75.515487428649806,2250.11665121134,344.24398902504402
929,2.4434815413933699,1963.35343102208,597.20524277484196,92.622197916879699,22.678594173239102,314.81308076816799,787.22517938308295,74.505584323644101,2594.9119459908702,124.256127243129
930,4.0495739038259799,2035.81446162772,1220.2752593437301,144.63075183113,19.8849708557069,312.624557686559,696.06545288149903,73.509936253926298,2667.77511416375,303.046780581299
931,4.0597702685956296,2038.63782953033,1206.7942140611499,131.98214426142701,22.855779698744399,278.20587288084999,172.66527580402601,76.269288819770907,1573.8407621527199,223.92675596285599
932,4.90268576402151,2039.9581781178099,241.163307007366,116.071311605685,20.469181959370498,267.64200870938703,640.05077665203601,67.830655940684395,1906.9341072474899,256.78442821218999
933,0.74922322074318604,1957.4758415924,339.74922372380797,117.964024733795,23.110370915240601,385.89477052211402,153.76059707681199,76.292710891079594,2391.97294879436,234.213528615021
934,2.9933755164934799,1995.3851971465799,1284.2729317589201,86.8236801668628,20.970715245654901,286.48570489988202,421.11117694917601,70.905698109177294,2777.33376133002,191.97772603739801
935,3.2528608357960498,1999.51077128968,283.55388735127201,138.055115921923,21.420069903695602,305.45897063774601,730.45517789091798,77.896325398422803,2690.59060581738,163.25783258827099
936,2.8070284795621001,2029.2969057457501,993.85972849610403,74.690667301870803,27.292549917853201,226.55587584730301,547.51675871165696,71.680993895485997,2528.0822376393699,220.73222014703899
937,2.6924869403681,1989.5163055631201,408.33285961009102,38.668500334355699,19.431858521902601,285.36444785181698,80.275334709308794,75.312291970190202,1811.8600237552901,82.583161426504404
938,0.96028808231919105,1910.7695288495199,80.081587877104695,150.64788779049101,26.817201010372099,403.65286087681397,756.28668367746195,75.547761168368893,2650.8399686225198,307.93725771816099
939,2.7217329337780898,2011.7590675982501,73.758469215421201,81.0616827369888,20.607459852644599,305.21244620037601,696.30911452180203,67.500994725372806,1949.6011935563899,243.832704655838
940,2.2934531597098999,1958.14337931096,1074.8723828714601,126.548630670902,24.7464860967136,275.62637019806698,342.02510545423399,74.139028880207107,2935.4593681330198,202.44425693129301
941,2.6784589704771999,1979.3064764653,327.69562509383002,103.340742334975,20.474661297824898,298.92784165609203,639.88838943951203,70.505912609887204,2567.99299167857,201.67272015082301
